id,year,department,department_name,agency,agency_name,prexc_fpap_id,item_description,operunit,operating_unit,region_id,fund_code,fund_subcategory,expense_code,expense_class,sub_object_code,expense_object,amount_in_thousands,amount_php,prexc_level,sorder,operating_division_id,operating_division,sector
3910961,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021321000,Repairs and Maintenance - Semi-Expendable Machinery and Equipment,10.0,10000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910962,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021321000,Repairs and Maintenance - Semi-Expendable Machinery and Equipment,10.0,10000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910948,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020302000,Accountable Forms Expenses,6.0,6000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910964,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021502000,Fidelity Bond Premiums,5.0,5000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909587,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010101000,Salaries and Wages - Regular,18547.0,18547000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909611,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10401102,Retirement and Life Insurance Premiums,1,Personnel Services,5010301000,Retirement and Life Insurance Premiums,2226.0,2226000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909593,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010216000,Mid-Year Bonus,1546.0,1546000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909591,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010214000,Year End Bonus,1546.0,1546000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909589,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010201000,Personal Economic Relief Allowance (PERA),1032.0,1032000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909596,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010303000,PhilHealth Contributions,464.0,464000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909588,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010103000,Salaries and Wages - Substitute Teachers,455.0,455000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909609,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021304000,Repairs and Maintenance - Buildings and Other Structures,403.0,403000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909601,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020301000,Office Supplies Expenses,403.0,403000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909590,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010204000,Clothing/Uniform Allowance,301.0,301000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909606,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020402000,Electricity Expenses,273.0,273000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909592,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010215000,Cash Gift,215.0,215000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909594,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010299000,Other Bonuses and Allowances,215.0,215000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909599,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020101000,Traveling Expenses - Local,202.0,202000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909600,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020201000,Training Expenses,202.0,202000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909603,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020321000,Semi-Expendable Machinery and Equipment Expenses,191.0,191000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909604,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020399000,Other Supplies and Materials Expenses,163.0,163000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909605,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020401000,Water Expenses,107.0,107000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909595,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010302000,Pag-IBIG Contributions ,103.0,103000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909608,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020503000,Internet Subscription Expenses,97.0,97000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909597,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010304000,Employees Compensation Insurance Premiums (ECIP),52.0,52000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909598,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010499000,Other Personnel Benefits,46.0,46000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909607,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020502000,Telephone Expenses,25.0,25000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909610,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021503000,Insurance Expenses,10.0,10000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3909602,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020302000,Accountable Forms Expenses,3.0,3000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
4118698,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100004000,Operation of Schools - Senior High School (Grade 11 to Grade 12),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020399000,Other Supplies and Materials Expenses,247.0,247000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
4118696,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100004000,Operation of Schools - Senior High School (Grade 11 to Grade 12),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020301000,Office Supplies Expenses,123.0,123000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
4118700,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100004000,Operation of Schools - Senior High School (Grade 11 to Grade 12),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020402000,Electricity Expenses,77.0,77000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
4118701,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100004000,Operation of Schools - Senior High School (Grade 11 to Grade 12),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020503000,Internet Subscription Expenses,73.0,73000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
4118697,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100004000,Operation of Schools - Senior High School (Grade 11 to Grade 12),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020321000,Semi-Expendable Machinery and Equipment Expenses,49.0,49000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
4118699,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100004000,Operation of Schools - Senior High School (Grade 11 to Grade 12),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020401000,Water Expenses,49.0,49000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
4118695,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100004000,Operation of Schools - Senior High School (Grade 11 to Grade 12),0904131,Francisco Osorio Integrated Senior High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020101000,Traveling Expenses - Local,49.0,49000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910089,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904148,Luis Aguado National High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010101000,Salaries and Wages - Regular,36979.0,36979000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910120,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904148,Luis Aguado National High School,04,10401102,Retirement and Life Insurance Premiums,1,Personnel Services,5010301000,Retirement and Life Insurance Premiums,4437.0,4437000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910095,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904148,Luis Aguado National High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010216000,Mid-Year Bonus,3082.0,3082000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910093,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904148,Luis Aguado National High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010214000,Year End Bonus,3082.0,3082000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910091,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904148,Luis Aguado National High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010201000,Personal Economic Relief Allowance (PERA),2064.0,2064000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
